Customer_ID,Age,Gender,Marital_Status,State,Product_Category,Order_Date,Orders,Amount
7118,21,F,Single,Haryana,Clothing,2024-10-01,7,35163
7119,63,M,Married,Karnataka,Food,2024-10-01,3,47178
7120,51,F,Married,Karnataka,Clothing,2024-10-01,2,11988
7121,65,F,Single,Uttar Pradesh,Food,2024-10-01,3,5904
7122,20,F,Single,Haryana,Food,2024-10-01,8,41794
7123,43,M,Single,Delhi,Food,2024-10-01,4,12925
7124,25,F,Single,Uttar Pradesh,Home,2024-10-01,8,6093
7125,23,F,Married,Karnataka,Electronics,2024-10-01,4,46043
7126,33,M,Single,Karnataka,Clothing,2024-10-01,7,3176
7127,41,M,Single,Delhi,Electronics,2024-10-02,6,24976
7128,65,F,Married,Delhi,Electronics,2024-10-02,1,5765
7129,56,M,Married,Karnataka,Electronics,2024-10-02,8,30069
7130,47,M,Married,Delhi,Electronics,2024-10-02,6,48012
7131,62,M,Married,Maharashtra,Clothing,2024-10-02,2,42993
7132,30,M,Married,Uttar Pradesh,Clothing,2024-10-02,5,17992
7133,22,M,Married,Haryana,Electronics,2024-10-02,2,37129
7134,42,M,Married,Delhi,Clothing,2024-10-02,7,22012
7135,37,M,Single,Delhi,Clothing,2024-10-02,6,5454
7136,35,F,Single,Maharashtra,Food,2024-10-02,7,1612
7137,64,M,Married,Haryana,Clothing,2024-10-02,6,1612
7138,35,M,Single,Maharashtra,Home,2024-10-03,1,43726
7139,19,M,Single,Haryana,Electronics,2024-10-03,3,17233
7140,27,F,Married,Uttar Pradesh,Clothing,2024-10-03,2,37230
7141,62,M,Married,Delhi,Electronics,2024-10-03,1,18807
7142,67,M,Married,Uttar Pradesh,Clothing,2024-10-03,1,45960
7143,64,F,Married,Haryana,Electronics,2024-10-03,4,24943
7144,29,M,Married,Delhi,Home,2024-10-03,1,24212
7145,64,F,Single,Maharashtra,Clothing,2024-10-03,2,542
7146,30,F,Single,Karnataka,Clothing,2024-10-03,1,45005
7147,67,M,Married,Maharashtra,Home,2024-10-03,6,6377
7148,64,F,Married,Karnataka,Clothing,2024-10-03,4,27381
7149,28,M,Single,Maharashtra,Electronics,2024-10-04,8,6474
7150,36,M,Single,Haryana,Home,2024-10-04,5,16018
7151,52,F,Single,Uttar Pradesh,Food,2024-10-04,5,15991
7152,56,F,Married,Karnataka,Electronics,2024-10-04,8,49186
7153,43,M,Married,Haryana,Clothing,2024-10-04,6,32844
7154,63,M,Single,Uttar Pradesh,Electronics,2024-10-04,6,13856
7155,31,F,Married,Uttar Pradesh,Home,2024-10-04,3,44852
7156,62,M,Single,Delhi,Clothing,2024-10-04,6,46569
7157,61,M,Married,Delhi,Clothing,2024-10-04,7,46773
7158,41,M,Married,Delhi,Home,2024-10-04,2,30713
7159,58,F,Single,Karnataka,Food,2024-10-04,3,13317
7160,18,M,Single,Karnataka,Clothing,2024-10-05,6,12060
7161,68,M,Married,Uttar Pradesh,Clothing,2024-10-05,9,16360
7162,60,M,Single,Karnataka,Clothing,2024-10-05,9,17396
7163,39,F,Married,Uttar Pradesh,Food,2024-10-05,8,22997
7164,40,F,Single,Haryana,Electronics,2024-10-05,8,17066
7165,36,F,Single,Maharashtra,Food,2024-10-05,9,16758
7166,35,M,Married,Uttar Pradesh,Electronics,2024-10-05,9,35369
7167,29,F,Married,Uttar Pradesh,Clothing,2024-10-05,9,42564
7168,45,M,Married,Haryana,Electronics,2024-10-05,5,17043
7169,45,F,Single,Delhi,Electronics,2024-10-05,6,31179
7170,50,M,Single,Delhi,Electronics,2024-10-05,5,44917
7171,36,F,Married,Delhi,Electronics,2024-10-06,1,6068
7172,45,M,Single,Uttar Pradesh,Clothing,2024-10-06,4,42197
7173,69,M,Married,Uttar Pradesh,Home,2024-10-06,1,43771
7174,66,F,Married,Karnataka,Food,2024-10-06,1,19552
7175,54,M,Married,Karnataka,Electronics,2024-10-06,3,44513
7176,43,F,Married,Maharashtra,Clothing,2024-10-06,7,36648
7177,52,F,Married,Maharashtra,Clothing,2024-10-06,1,19999
7178,51,M,Single,Karnataka,Clothing,2024-10-06,7,25276
7179,52,M,Single,Uttar Pradesh,Clothing,2024-10-06,1,1807
7180,57,F,Married,Haryana,Electronics,2024-10-06,9,10886
7181,33,F,Single,Karnataka,Food,2024-10-06,5,22443
7182,55,F,Married,Uttar Pradesh,Clothing,2024-10-07,6,12167
7183,30,M,Single,Karnataka,Food,2024-10-07,9,21690
7184,40,F,Single,Delhi,Food,2024-10-07,3,10461
7185,39,M,Married,Karnataka,Food,2024-10-07,3,20139
7186,33,M,Single,Delhi,Home,2024-10-07,5,35862
7187,45,F,Married,Uttar Pradesh,Clothing,2024-10-07,7,18116
7188,65,F,Single,Delhi,Clothing,2024-10-07,3,5467
7189,52,M,Married,Karnataka,Clothing,2024-10-07,4,42034
7190,62,M,Married,Delhi,Food,2024-10-07,2,16965
7191,63,M,Married,Haryana,Clothing,2024-10-07,9,48666
7192,25,M,Married,Delhi,Clothing,2024-10-07,9,41745
7193,61,F,Married,Delhi,Food,2024-10-07,2,12682
7194,39,M,Married,Maharashtra,Clothing,2024-10-08,5,20429
7195,38,F,Single,Haryana,Electronics,2024-10-08,1,47587
7196,43,F,Married,Uttar Pradesh,Home,2024-10-08,8,23330
7197,57,F,Single,Delhi,Electronics,2024-10-08,6,21185
7198,38,M,Married,Haryana,Electronics,2024-10-08,2,16978
7199,42,M,Single,Uttar Pradesh,Electronics,2024-10-08,2,30571
7200,58,F,Married,Haryana,Food,2024-10-08,5,33404
7201,18,F,Married,Maharashtra,Clothing,2024-10-08,7,16488
7202,23,F,Single,Uttar Pradesh,Electronics,2024-10-08,9,31922
7203,40,F,Married,Uttar Pradesh,Electronics,2024-10-08,9,10941
7204,68,M,Married,Delhi,Clothing,2024-10-08,6,30114
7205,40,F,Married,Karnataka,Food,2024-10-09,2,16109
7206,60,M,Married,Uttar Pradesh,Electronics,2024-10-09,6,4170
7207,60,M,Single,Uttar Pradesh,Clothing,2024-10-09,1,10037
7208,40,M,Married,Maharashtra,Clothing,2024-10-09,2,21528
7209,49,M,Single,Maharashtra,Home,2024-10-09,3,9691
7210,47,F,Married,Maharashtra,Electronics,2024-10-09,5,48601
7211,30,M,Married,Delhi,Electronics,2024-10-09,1,28313
7212,60,F,Married,Uttar Pradesh,Home,2024-10-09,5,9716
7213,35,M,Married,Maharashtra,Clothing,2024-10-09,5,14755
7214,40,F,Single,Maharashtra,Clothing,2024-10-09,4,22341
7215,32,F,Married,Haryana,Electronics,2024-10-09,3,13078
7216,50,F,Married,Haryana,Electronics,2024-10-10,7,21050
7217,38,F,Married,Maharashtra,Home,2024-10-10,7,4703
7218,56,F,Single,Delhi,Electronics,2024-10-10,1,49117
7219,40,M,Single,Karnataka,Electronics,2024-10-10,7,35101
7220,44,F,Single,Haryana,Food,2024-10-10,3,5884
7221,62,M,Single,Haryana,Home,2024-10-10,3,49550
7222,61,F,Married,Uttar Pradesh,Clothing,2024-10-10,6,35518
7223,35,M,Married,Uttar Pradesh,Electronics,2024-10-10,6,20518
7224,41,M,Single,Maharashtra,Clothing,2024-10-10,4,26574
7225,68,M,Married,Uttar Pradesh,Electronics,2024-10-10,5,6619
7226,64,F,Married,Uttar Pradesh,Food,2024-10-10,3,17452
7227,57,M,Single,Karnataka,Home,2024-10-11,3,38469
7228,68,F,Married,Delhi,Home,2024-10-11,9,29335
7229,59,F,Single,Maharashtra,Clothing,2024-10-11,5,21909
7230,24,M,Single,Karnataka,Food,2024-10-11,1,18176
7231,67,M,Single,Maharashtra,Clothing,2024-10-11,9,30378
7232,65,F,Single,Delhi,Food,2024-10-11,6,4775
7233,37,F,Single,Maharashtra,Electronics,2024-10-11,9,33233
7234,44,F,Single,Uttar Pradesh,Electronics,2024-10-11,7,8463
7235,23,F,Married,Delhi,Food,2024-10-11,7,3145
7236,44,F,Married,Karnataka,Electronics,2024-10-11,5,41931
7237,26,F,Married,Karnataka,Home,2024-10-11,7,8337
7238,62,M,Single,Haryana,Food,2024-10-12,4,15904
7239,48,F,Single,Karnataka,Food,2024-10-12,6,25607
7240,38,F,Single,Haryana,Clothing,2024-10-12,2,43449
7241,43,M,Married,Uttar Pradesh,Food,2024-10-12,3,31650
7242,57,M,Married,Karnataka,Clothing,2024-10-12,2,8025
7243,65,M,Single,Delhi,Food,2024-10-12,2,42542
7244,62,F,Single,Haryana,Home,2024-10-12,7,26050
7245,30,M,Single,Karnataka,Home,2024-10-12,5,37587
7246,66,M,Single,Uttar Pradesh,Home,2024-10-12,6,7453
7247,40,F,Single,Delhi,Clothing,2024-10-12,3,29230
7248,37,F,Married,Delhi,Clothing,2024-10-12,5,38395
7249,54,F,Single,Uttar Pradesh,Electronics,2024-10-13,5,21804
7250,45,F,Single,Karnataka,Clothing,2024-10-13,4,29577
7251,34,M,Single,Maharashtra,Clothing,2024-10-13,4,39239
7252,45,F,Single,Karnataka,Home,2024-10-13,8,28619
7253,58,M,Married,Haryana,Food,2024-10-13,6,41843
7254,19,F,Single,Haryana,Clothing,2024-10-13,2,25487
7255,42,M,Single,Karnataka,Electronics,2024-10-13,2,6538
7256,67,F,Single,Haryana,Food,2024-10-13,2,3275
7257,58,F,Married,Maharashtra,Clothing,2024-10-13,6,7977
7258,23,F,Single,Maharashtra,Food,2024-10-13,1,6874
7259,28,M,Married,Delhi,Food,2024-10-13,3,2783
7260,55,M,Single,Haryana,Food,2024-10-14,1,17546
7261,23,M,Single,Karnataka,Food,2024-10-14,4,14391
7262,62,F,Single,Delhi,Food,2024-10-14,1,21025
7263,28,M,Single,Maharashtra,Clothing,2024-10-14,9,41681
7264,31,F,Single,Delhi,Food,2024-10-14,6,1251
7265,19,F,Single,Uttar Pradesh,Food,2024-10-14,8,14991
7266,57,F,Single,Haryana,Electronics,2024-10-14,2,28242
7267,20,M,Single,Karnataka,Electronics,2024-10-14,6,49236
7268,52,F,Single,Maharashtra,Food,2024-10-14,4,36422
7269,50,M,Married,Delhi,Clothing,2024-10-14,7,39986
7270,41,F,Married,Karnataka,Electronics,2024-10-14,8,43596
7271,36,F,Married,Haryana,Electronics,2024-10-15,6,24728
7272,35,F,Married,Karnataka,Food,2024-10-15,1,32128
7273,66,M,Single,Haryana,Clothing,2024-10-15,8,19257
7274,69,M,Single,Haryana,Home,2024-10-15,1,11025
7275,41,F,Married,Haryana,Clothing,2024-10-15,9,25290
7276,62,M,Married,Delhi,Electronics,2024-10-15,2,10563
7277,52,M,Married,Haryana,Electronics,2024-10-15,6,30267
7278,18,F,Married,Karnataka,Electronics,2024-10-15,8,5827
7279,53,F,Single,Uttar Pradesh,Electronics,2024-10-15,5,33001
7280,42,M,Married,Karnataka,Electronics,2024-10-15,2,44910
7281,62,F,Single,Delhi,Food,2024-10-15,5,34932
7282,66,F,Single,Haryana,Food,2024-10-15,1,42071
7283,60,M,Single,Uttar Pradesh,Food,2024-10-16,8,48803
7284,51,M,Married,Delhi,Electronics,2024-10-16,8,13144
7285,42,F,Married,Maharashtra,Food,2024-10-16,2,31597
7286,33,M,Single,Maharashtra,Electronics,2024-10-16,6,14127
7287,51,M,Married,Maharashtra,Clothing,2024-10-16,8,26981
7288,46,F,Married,Uttar Pradesh,Home,2024-10-16,8,41097
7289,36,F,Single,Karnataka,Clothing,2024-10-16,7,31294
7290,40,F,Single,Uttar Pradesh,Home,2024-10-16,3,30294
7291,36,F,Married,Uttar Pradesh,Food,2024-10-16,4,32130
7292,42,M,Single,Uttar Pradesh,Home,2024-10-16,1,6374
7293,33,M,Married,Maharashtra,Clothing,2024-10-16,9,1606
7294,68,F,Married,Karnataka,Clothing,2024-10-17,2,47384
7295,26,F,Single,Uttar Pradesh,Home,2024-10-17,7,14393
7296,18,F,Single,Karnataka,Clothing,2024-10-17,8,8919
7297,59,F,Married,Haryana,Food,2024-10-17,4,32927
7298,36,M,Single,Uttar Pradesh,Clothing,2024-10-17,1,41408
7299,50,M,Married,Uttar Pradesh,Home,2024-10-17,5,39287
7300,51,F,Single,Uttar Pradesh,Food,2024-10-17,6,21524
7301,33,F,Married,Haryana,Home,2024-10-17,7,25319
7302,61,M,Single,Haryana,Electronics,2024-10-17,1,42709
7303,57,M,Married,Maharashtra,Electronics,2024-10-17,4,23255
7304,35,M,Married,Delhi,Food,2024-10-17,5,33160
7305,51,M,Single,Karnataka,Food,2024-10-18,5,42074
7306,42,F,Married,Delhi,Clothing,2024-10-18,7,28856
7307,62,M,Married,Uttar Pradesh,Home,2024-10-18,4,48490
7308,23,M,Married,Uttar Pradesh,Electronics,2024-10-18,7,39200
7309,38,M,Married,Maharashtra,Clothing,2024-10-18,8,12224
7310,23,F,Married,Delhi,Electronics,2024-10-18,2,9627
7311,49,F,Single,Uttar Pradesh,Clothing,2024-10-18,1,43204
7312,58,M,Married,Delhi,Clothing,2024-10-18,1,13169
7313,65,M,Married,Maharashtra,Electronics,2024-10-18,1,32435
7314,60,F,Married,Delhi,Clothing,2024-10-18,9,11378
7315,56,F,Single,Karnataka,Electronics,2024-10-18,4,41981
7316,48,M,Single,Maharashtra,Food,2024-10-19,9,38205
7317,59,F,Married,Delhi,Home,2024-10-19,7,35144
7318,27,M,Married,Uttar Pradesh,Clothing,2024-10-19,7,37300
7319,47,F,Single,Haryana,Electronics,2024-10-19,2,2705
7320,69,M,Single,Haryana,Electronics,2024-10-19,2,24901
7321,35,M,Married,Maharashtra,Home,2024-10-19,5,33814
7322,41,F,Single,Haryana,Home,2024-10-19,1,44013
7323,69,M,Married,Karnataka,Home,2024-10-19,7,25242
7324,26,F,Married,Maharashtra,Clothing,2024-10-19,7,2569
7325,48,F,Married,Uttar Pradesh,Electronics,2024-10-19,8,31831
7326,32,F,Single,Uttar Pradesh,Clothing,2024-10-19,7,30019
7327,21,M,Married,Maharashtra,Clothing,2024-10-20,8,49334
7328,57,M,Married,Haryana,Food,2024-10-20,3,16471
7329,26,M,Single,Haryana,Home,2024-10-20,3,23614
7330,62,F,Married,Uttar Pradesh,Food,2024-10-20,8,33284
7331,26,M,Married,Karnataka,Food,2024-10-20,9,27782
7332,43,M,Married,Haryana,Clothing,2024-10-20,4,3309
7333,21,M,Single,Karnataka,Clothing,2024-10-20,8,45810
7334,34,M,Single,Haryana,Electronics,2024-10-20,1,28335
7335,33,F,Married,Maharashtra,Food,2024-10-20,2,9019
7336,32,M,Single,Delhi,Home,2024-10-20,9,43457
7337,52,F,Married,Uttar Pradesh,Food,2024-10-20,2,25421
7338,69,F,Married,Maharashtra,Electronics,2024-10-21,2,38860
7339,22,F,Single,Haryana,Food,2024-10-21,8,2854
7340,22,F,Single,Uttar Pradesh,Food,2024-10-21,5,12963
7341,37,M,Married,Delhi,Food,2024-10-21,5,15148
7342,32,M,Single,Delhi,Electronics,2024-10-21,6,15741
7343,35,M,Single,Haryana,Food,2024-10-21,8,42003
7344,64,F,Single,Uttar Pradesh,Clothing,2024-10-21,8,20334
7345,19,M,Married,Haryana,Food,2024-10-21,9,20589
7346,46,F,Married,Delhi,Clothing,2024-10-21,3,48439
7347,30,M,Single,Maharashtra,Food,2024-10-21,9,40975
7348,21,M,Married,Maharashtra,Clothing,2024-10-21,3,40311
7349,59,M,Married,Karnataka,Food,2024-10-22,1,3248
7350,62,F,Single,Delhi,Home,2024-10-22,5,42816
7351,27,M,Married,Delhi,Clothing,2024-10-22,7,22143
7352,48,F,Single,Haryana,Home,2024-10-22,3,30480
7353,58,F,Married,Karnataka,Clothing,2024-10-22,9,42826
7354,25,F,Married,Karnataka,Food,2024-10-22,1,6912
7355,20,M,Single,Uttar Pradesh,Electronics,2024-10-22,6,27929
7356,65,M,Married,Haryana,Food,2024-10-22,6,8877
7357,63,F,Single,Maharashtra,Electronics,2024-10-22,8,25842
7358,26,F,Married,Uttar Pradesh,Home,2024-10-22,3,41371
7359,47,F,Married,Karnataka,Electronics,2024-10-22,5,37183
7360,28,F,Married,Maharashtra,Electronics,2024-10-22,5,5841
7361,52,F,Single,Delhi,Electronics,2024-10-23,8,41208
7362,54,M,Married,Haryana,Electronics,2024-10-23,7,28661
7363,59,M,Married,Karnataka,Home,2024-10-23,3,39133
7364,30,M,Single,Delhi,Electronics,2024-10-23,7,17681
7365,53,F,Single,Karnataka,Food,2024-10-23,8,24150
7366,30,F,Married,Maharashtra,Clothing,2024-10-23,5,20540
7367,29,M,Single,Uttar Pradesh,Clothing,2024-10-23,5,23236
7368,54,M,Single,Maharashtra,Food,2024-10-23,1,10351
7369,27,F,Single,Haryana,Home,2024-10-23,8,33305
7370,26,F,Single,Haryana,Food,2024-10-23,6,35246
7371,69,F,Married,Karnataka,Food,2024-10-23,6,14929
7372,24,M,Single,Maharashtra,Electronics,2024-10-24,5,16092
7373,19,F,Married,Uttar Pradesh,Electronics,2024-10-24,5,32058
7374,40,F,Married,Haryana,Home,2024-10-24,3,31461
7375,56,F,Married,Uttar Pradesh,Home,2024-10-24,3,44189
7376,57,M,Single,Delhi,Clothing,2024-10-24,2,39509
7377,56,F,Single,Karnataka,Home,2024-10-24,9,33188
7378,38,M,Married,Uttar Pradesh,Food,2024-10-24,8,3954
7379,40,F,Married,Karnataka,Clothing,2024-10-24,3,37942
7380,46,F,Single,Delhi,Clothing,2024-10-24,5,36628
7381,31,M,Single,Uttar Pradesh,Electronics,2024-10-24,5,21120
7382,43,F,Married,Uttar Pradesh,Electronics,2024-10-24,8,37566
7383,68,M,Single,Delhi,Clothing,2024-10-25,6,47067
7384,22,F,Single,Maharashtra,Electronics,2024-10-25,7,3975
7385,48,M,Married,Uttar Pradesh,Electronics,2024-10-25,5,39828
7386,42,F,Single,Uttar Pradesh,Electronics,2024-10-25,1,21925
7387,48,M,Single,Haryana,Clothing,2024-10-25,8,19068
7388,67,M,Married,Maharashtra,Clothing,2024-10-25,4,46330
7389,37,F,Single,Uttar Pradesh,Clothing,2024-10-25,5,46173
7390,61,M,Married,Delhi,Food,2024-10-25,1,30093
7391,34,F,Single,Karnataka,Clothing,2024-10-25,3,40565
7392,62,M,Married,Delhi,Electronics,2024-10-25,2,47352
7393,19,F,Single,Maharashtra,Clothing,2024-10-25,2,27748
7394,42,F,Married,Haryana,Food,2024-10-26,1,15669
7395,30,F,Single,Haryana,Electronics,2024-10-26,6,4733
7396,56,F,Single,Haryana,Home,2024-10-26,8,2962
7397,45,M,Single,Delhi,Clothing,2024-10-26,3,20116
7398,59,F,Married,Karnataka,Clothing,2024-10-26,1,44127
7399,23,F,Single,Karnataka,Home,2024-10-26,2,25323
7400,20,F,Married,Uttar Pradesh,Electronics,2024-10-26,3,24930
7401,52,F,Single,Karnataka,Clothing,2024-10-26,6,32377
7402,35,F,Single,Karnataka,Food,2024-10-26,3,30785
7403,28,M,Single,Uttar Pradesh,Electronics,2024-10-26,9,32514
7404,37,F,Single,Delhi,Clothing,2024-10-26,1,21714
7405,22,M,Single,Delhi,Electronics,2024-10-27,7,29892
7406,36,M,Single,Maharashtra,Clothing,2024-10-27,8,41374
7407,39,F,Married,Delhi,Home,2024-10-27,9,33730
7408,36,F,Married,Haryana,Clothing,2024-10-27,8,19847
7409,64,M,Single,Haryana,Electronics,2024-10-27,5,45576
7410,33,M,Single,Maharashtra,Clothing,2024-10-27,1,6416
7411,41,M,Single,Karnataka,Clothing,2024-10-27,1,10670
7412,58,F,Single,Maharashtra,Electronics,2024-10-27,8,13235
7413,21,M,Single,Uttar Pradesh,Clothing,2024-10-27,7,32848
7414,32,M,Married,Maharashtra,Clothing,2024-10-27,5,27039
7415,42,F,Single,Maharashtra,Electronics,2024-10-27,3,13042
7416,61,M,Single,Haryana,Home,2024-10-28,9,33570
7417,52,F,Married,Uttar Pradesh,Food,2024-10-28,4,22767
7418,31,M,Married,Uttar Pradesh,Food,2024-10-28,6,1276
7419,66,F,Married,Maharashtra,Food,2024-10-28,4,44719
7420,36,M,Single,Uttar Pradesh,Food,2024-10-28,9,1123
7421,55,F,Single,Uttar Pradesh,Food,2024-10-28,4,34727
7422,53,F,Single,Delhi,Food,2024-10-28,8,20270
7423,24,M,Single,Uttar Pradesh,Electronics,2024-10-28,3,40298
7424,47,F,Single,Karnataka,Electronics,2024-10-28,8,15223
7425,36,M,Married,Uttar Pradesh,Electronics,2024-10-28,3,38043
7426,66,F,Single,Haryana,Clothing,2024-10-28,5,25555
7427,42,F,Single,Delhi,Home,2024-10-29,1,31827
7428,33,F,Single,Haryana,Home,2024-10-29,6,34329
7429,64,F,Married,Haryana,Food,2024-10-29,2,33555
7430,57,F,Single,Karnataka,Food,2024-10-29,3,30264
7431,68,F,Single,Delhi,Electronics,2024-10-29,1,48349
7432,25,F,Single,Maharashtra,Home,2024-10-29,6,24118
7433,35,M,Single,Uttar Pradesh,Clothing,2024-10-29,5,41223
7434,45,M,Married,Karnataka,Clothing,2024-10-29,2,23219
7435,33,F,Married,Karnataka,Electronics,2024-10-29,8,34411
7436,69,F,Married,Maharashtra,Food,2024-10-29,9,39812
7437,36,F,Single,Karnataka,Home,2024-10-29,3,10115
7438,59,M,Married,Maharashtra,Clothing,2024-10-29,6,16382
7439,34,F,Married,Maharashtra,Food,2024-10-30,6,13696
7440,62,M,Single,Maharashtra,Home,2024-10-30,6,42117
7441,30,F,Single,Karnataka,Clothing,2024-10-30,8,40981
7442,24,F,Married,Maharashtra,Food,2024-10-30,5,14409
7443,44,F,Married,Karnataka,Clothing,2024-10-30,8,27592
7444,27,F,Married,Delhi,Food,2024-10-30,3,22173
7445,51,F,Married,Maharashtra,Food,2024-10-30,7,42138
7446,53,M,Single,Karnataka,Food,2024-10-30,1,20341
7447,42,F,Single,Karnataka,Home,2024-10-30,4,36012
7448,23,M,Married,Karnataka,Electronics,2024-10-30,5,19237
7449,41,M,Married,Uttar Pradesh,Food,2024-10-30,7,18532
7450,35,F,Married,Uttar Pradesh,Food,2024-10-31,6,34947
7451,40,F,Single,Maharashtra,Clothing,2024-10-31,6,32561
7452,23,F,Single,Delhi,Clothing,2024-10-31,2,15189
7453,46,M,Single,Maharashtra,Home,2024-10-31,2,38270
7454,42,M,Married,Haryana,Electronics,2024-10-31,2,22214
7455,34,M,Single,Haryana,Clothing,2024-10-31,8,4466
7456,63,F,Married,Delhi,Home,2024-10-31,7,32017
7457,41,M,Married,Delhi,Home,2024-10-31,1,47034
7458,28,M,Single,Delhi,Home,2024-10-31,9,17737
7459,43,M,Married,Uttar Pradesh,Food,2024-10-31,8,6835
7460,68,F,Single,Uttar Pradesh,Electronics,2024-10-31,9,42052
7461,51,M,Single,Haryana,Electronics,2024-11-01,4,20290
7462,45,M,Married,Delhi,Electronics,2024-11-01,5,49471
7463,20,F,Married,Karnataka,Food,2024-11-01,5,26095
7464,28,F,Single,Haryana,Food,2024-11-01,9,13685
7465,55,F,Single,Delhi,Clothing,2024-11-01,8,10276
7466,31,M,Single,Karnataka,Clothing,2024-11-01,6,38179
7467,68,M,Single,Delhi,Clothing,2024-11-01,1,11306
7468,43,M,Single,Maharashtra,Home,2024-11-01,7,18755
7469,65,F,Single,Karnataka,Electronics,2024-11-01,9,17510
7470,38,M,Single,Maharashtra,Food,2024-11-01,4,37475
7471,56,F,Married,Uttar Pradesh,Clothing,2024-11-01,4,5266
7472,47,F,Single,Haryana,Home,2024-11-02,5,28254
7473,25,M,Married,Delhi,Food,2024-11-02,8,8717
7474,68,M,Married,Haryana,Home,2024-11-02,5,36316
7475,37,M,Single,Delhi,Home,2024-11-02,4,42081
7476,65,F,Single,Maharashtra,Home,2024-11-02,8,46645
7477,49,F,Single,Karnataka,Electronics,2024-11-02,5,28561
7478,39,M,Single,Karnataka,Food,2024-11-02,8,9408
7479,24,F,Single,Delhi,Food,2024-11-02,1,8167
7480,26,M,Married,Maharashtra,Home,2024-11-02,3,41171
7481,62,M,Married,Delhi,Electronics,2024-11-02,7,39993
7482,18,M,Single,Delhi,Home,2024-11-02,1,20617
7483,46,F,Single,Delhi,Clothing,2024-11-03,5,31678
7484,25,F,Single,Karnataka,Food,2024-11-03,6,4964
7485,21,M,Single,Delhi,Food,2024-11-03,1,2345
7486,52,M,Married,Karnataka,Electronics,2024-11-03,7,12929
7487,20,F,Married,Uttar Pradesh,Food,2024-11-03,9,41473
7488,62,M,Married,Maharashtra,Food,2024-11-03,9,24519
7489,57,F,Single,Uttar Pradesh,Food,2024-11-03,3,36026
7490,24,M,Single,Delhi,Electronics,2024-11-03,4,17414
7491,44,F,Single,Karnataka,Home,2024-11-03,1,15662
7492,18,M,Married,Maharashtra,Food,2024-11-03,4,24825
7493,44,F,Married,Haryana,Home,2024-11-03,5,19762
7494,33,M,Married,Maharashtra,Electronics,2024-11-04,7,3904
7495,55,F,Single,Maharashtra,Home,2024-11-04,5,25513
7496,24,F,Married,Delhi,Clothing,2024-11-04,8,48978
7497,61,F,Single,Uttar Pradesh,Food,2024-11-04,7,42749
7498,40,F,Married,Uttar Pradesh,Electronics,2024-11-04,1,27928
7499,58,M,Single,Haryana,Electronics,2024-11-04,2,5568
7500,28,F,Single,Delhi,Home,2024-11-04,7,47236
7501,59,F,Single,Maharashtra,Food,2024-11-04,3,10729
7502,50,M,Single,Uttar Pradesh,Electronics,2024-11-04,2,23978
7503,67,F,Married,Uttar Pradesh,Clothing,2024-11-04,9,12408
7504,53,M,Married,Karnataka,Home,2024-11-04,8,43912
7505,54,F,Married,Maharashtra,Clothing,2024-11-05,8,24048
7506,58,F,Single,Delhi,Clothing,2024-11-05,3,25961
7507,34,F,Married,Uttar Pradesh,Home,2024-11-05,9,44954
7508,52,F,Single,Delhi,Clothing,2024-11-05,8,47239
7509,65,F,Married,Maharashtra,Home,2024-11-05,2,3514
7510,22,F,Married,Maharashtra,Home,2024-11-05,7,37442
7511,65,M,Single,Uttar Pradesh,Electronics,2024-11-05,8,25384
7512,49,M,Single,Haryana,Electronics,2024-11-05,7,3604
7513,20,F,Single,Delhi,Clothing,2024-11-05,9,19821
7514,69,F,Married,Delhi,Clothing,2024-11-05,7,14517
7515,64,M,Single,Karnataka,Clothing,2024-11-05,7,43173
7516,52,M,Married,Maharashtra,Clothing,2024-11-06,1,12563
7517,69,F,Married,Maharashtra,Clothing,2024-11-06,2,49082
7518,31,F,Married,Uttar Pradesh,Electronics,2024-11-06,5,17834
7519,65,F,Single,Uttar Pradesh,Clothing,2024-11-06,1,5065
7520,48,F,Married,Uttar Pradesh,Clothing,2024-11-06,7,34806
7521,48,F,Single,Karnataka,Food,2024-11-06,5,44072
7522,34,F,Single,Haryana,Home,2024-11-06,5,13725
7523,41,M,Married,Uttar Pradesh,Home,2024-11-06,8,24821
7524,69,F,Married,Uttar Pradesh,Electronics,2024-11-06,9,31123
7525,40,F,Married,Uttar Pradesh,Home,2024-11-06,1,28127
7526,35,M,Married,Karnataka,Clothing,2024-11-06,4,46129
7527,67,M,Single,Delhi,Home,2024-11-06,2,28210
7528,31,M,Single,Haryana,Electronics,2024-11-07,9,20248
7529,67,M,Single,Delhi,Home,2024-11-07,9,18999
7530,32,F,Single,Maharashtra,Home,2024-11-07,1,41684
7531,32,M,Single,Maharashtra,Food,2024-11-07,3,1346
7532,23,M,Single,Uttar Pradesh,Food,2024-11-07,8,32892
7533,44,F,Single,Delhi,Clothing,2024-11-07,2,32850
7534,32,M,Single,Karnataka,Home,2024-11-07,2,48479
7535,67,M,Single,Haryana,Clothing,2024-11-07,2,15082
7536,53,F,Married,Delhi,Home,2024-11-07,5,37337
7537,25,F,Married,Delhi,Clothing,2024-11-07,9,24531
7538,32,F,Single,Haryana,Clothing,2024-11-07,7,27337
7539,20,F,Single,Delhi,Home,2024-11-08,7,7411
7540,64,F,Married,Delhi,Food,2024-11-08,2,43043
7541,30,F,Married,Haryana,Electronics,2024-11-08,2,29048
7542,58,F,Married,Karnataka,Clothing,2024-11-08,5,21990
